"id","device_id","timestamp","latitude","longitude","level","asu","rsrp","rssi","dbm","rsrq","network_type","operator","cell_id","physical_cell_id","tracking_area_code","created_at"
"456","3a0d6425e3f9d60e","2025-11-26 11:03:35.783629","29.9412256","31.0668851","2","44","-96","-85","-96","-11","LTE","Vodafone","-","279","21320","2025-11-26 11:03:35.956016"
"457","3a0d6425e3f9d60e","2025-11-26 11:03:37.734809","29.9412256","31.0668851","2","43","-97","-87","-97","-11","LTE","Vodafone","-","279","21320","2025-11-26 11:03:37.913154"
"458","3a0d6425e3f9d60e","2025-11-26 11:03:39.796761","29.9412256","31.0668851","1","33","-107","0","-107","-18","LTE","Vodafone","-","83","65535","2025-11-26 11:03:39.972167"
"459","3a0d6425e3f9d60e","2025-11-26 11:03:41.775523","29.9412256","31.0668851","1","29","-111","0","-111","-20","LTE","Vodafone","-","83","65535","2025-11-26 11:03:41.947838"
"460","3a0d6425e3f9d60e","2025-11-26 11:03:43.777372","29.9412256","31.0668851","1","30","-110","0","-110","-19","LTE","Vodafone","-","83","65535","2025-11-26 11:03:43.95615"
"461","3a0d6425e3f9d60e","2025-11-26 11:03:45.783364","29.9412256","31.0668851","1","31","-109","-89","-109","-20","LTE","Vodafone","-","94","65535","2025-11-26 11:03:45.962245"
"462","3a0d6425e3f9d60e","2025-11-26 11:03:47.854527","29.9412256","31.0668851","1","33","-107","-87","-107","-19","LTE","Vodafone","-","83","65535","2025-11-26 11:03:48.026784"
"463","3a0d6425e3f9d60e","2025-11-26 11:03:49.783858","29.9412256","31.0668851","2","40","-100","0","-100","-19","LTE","Vodafone","-","83","65535","2025-11-26 11:03:49.963494"
"464","3a0d6425e3f9d60e","2025-11-26 11:03:51.856631","29.9412256","31.0668851","1","31","-109","0","-109","-20","LTE","Vodafone","-","83","65535","2025-11-26 11:03:52.028645"
"465","3a0d6425e3f9d60e","2025-11-26 11:03:53.788179","29.9412256","31.0668851","2","35","-105","0","-105","-16","LTE","Vodafone","-","83","65535","2025-11-26 11:03:53.960491"
"466","3a0d6425e3f9d60e","2025-11-26 11:03:55.78112","29.9412256","31.0668851","2","40","-100","-87","-100","-15","LTE","Vodafone","-","83","65535","2025-11-26 11:03:55.960051"
"467","3a0d6425e3f9d60e","2025-11-26 11:03:57.753456","29.9412256","31.0668851","2","36","-104","-89","-104","-15","LTE","Vodafone","-","83","65535","2025-11-26 11:03:57.925616"
"468","3a0d6425e3f9d60e","2025-11-26 11:03:59.863434","29.9412256","31.0668851","1","29","-111","0","-111","-17","LTE","Vodafone","-","289","65535","2025-11-26 11:04:00.035788"
"469","3a0d6425e3f9d60e","2025-11-26 11:04:01.733753","29.9412256","31.0668851","1","32","-108","0","-108","-16","LTE","Vodafone","-","289","65535","2025-11-26 11:04:01.911732"
"470","3a0d6425e3f9d60e","2025-11-26 11:04:03.783212","29.9412256","31.0668851","2","35","-105","-85","-105","-18","LTE","Vodafone","-","289","65535","2025-11-26 11:04:03.955046"
"471","3a0d6425e3f9d60e","2025-11-26 11:04:05.780816","29.9412256","31.0668851","1","31","-109","0","-109","-16","LTE","Vodafone","-","289","65535","2025-11-26 11:04:05.953332"
"472","3a0d6425e3f9d60e","2025-11-26 11:04:07.786955","29.9412256","31.0668851","1","31","-109","-95","-109","-17","LTE","Vodafone","-","289","65535","2025-11-26 11:04:07.965472"
"473","3a0d6425e3f9d60e","2025-11-26 11:04:09.934468","29.9412256","31.0668851","1","31","-109","0","-109","-15","LTE","Vodafone","-","289","65535","2025-11-26 11:04:10.106614"
"474","3a0d6425e3f9d60e","2025-11-26 11:04:11.75865","29.9412256","31.0668851","1","26","-114","0","-114","-18","LTE","Vodafone","-","289","65535","2025-11-26 11:04:11.939375"
"475","3a0d6425e3f9d60e","2025-11-26 11:04:13.797777","29.9412256","31.0668851","1","26","-114","0","-114","-18","LTE","Vodafone","-","289","65535","2025-11-26 11:04:13.975646"
"476","3a0d6425e3f9d60e","2025-11-26 11:04:15.788207","29.9412256","31.0668851","0","24","-116","-95","-116","-20","LTE","Vodafone","-","289","65535","2025-11-26 11:04:15.959715"
"477","3a0d6425e3f9d60e","2025-11-26 11:04:17.774954","29.9412256","31.0668851","1","30","-110","0","-110","-16","LTE","Vodafone","-","289","65535","2025-11-26 11:04:17.947159"
"478","3a0d6425e3f9d60e","2025-11-26 11:04:19.741554","29.9412256","31.0668851","1","31","-109","0","-109","-19","LTE","Vodafone","-","83","65535","2025-11-26 11:04:19.919349"
"479","3a0d6425e3f9d60e","2025-11-26 11:04:21.773942","29.9412256","31.0668851","1","28","-112","0","-112","-17","LTE","Vodafone","-","289","65535","2025-11-26 11:04:21.945422"
"480","3a0d6425e3f9d60e","2025-11-26 11:04:23.785463","29.9412256","31.0668851","1","34","-106","-91","-106","-15","LTE","Vodafone","-","279","21320","2025-11-26 11:04:23.957821"
"481","3a0d6425e3f9d60e","2025-11-26 11:04:25.812793","29.9412256","31.0668851","1","33","-107","-93","-107","-15","LTE","Vodafone","-","279","21320","2025-11-26 11:04:25.990958"
"482","3a0d6425e3f9d60e","2025-11-26 11:04:27.779592","29.9412256","31.0668851","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-26 11:04:27.967422"
"483","3a0d6425e3f9d60e","2025-11-26 11:04:29.734171","29.9412256","31.0668851","1","27","-113","0","-113","-18","LTE","Vodafone","-","83","65535","2025-11-26 11:04:29.906475"
"484","3a0d6425e3f9d60e","2025-11-26 11:04:31.790327","29.9412256","31.0668851","1","27","-113","0","-113","-20","LTE","Vodafone","-","210","65535","2025-11-26 11:04:31.968193"
"485","3a0d6425e3f9d60e","2025-11-26 11:04:33.732129","29.9412256","31.0668851","1","34","-106","-91","-106","-15","LTE","Vodafone","-","279","21320","2025-11-26 11:04:33.903874"
"486","3a0d6425e3f9d60e","2025-11-26 11:04:35.779359","29.9412256","31.0668851","2","35","-105","-91","-105","-14","LTE","Vodafone","-","279","21320","2025-11-26 11:04:35.951721"
"487","3a0d6425e3f9d60e","2025-11-26 11:04:37.775083","29.9412256","31.0668851","1","34","-106","-91","-106","-16","LTE","Vodafone","-","279","21320","2025-11-26 11:04:37.952864"
"488","3a0d6425e3f9d60e","2025-11-26 11:04:39.864112","29.9412256","31.0668851","1","28","-112","0","-112","-20","LTE","Vodafone","-","289","65535","2025-11-26 11:04:40.036002"
"489","3a0d6425e3f9d60e","2025-11-26 11:04:41.745355","29.9412256","31.0668851","1","32","-108","-93","-108","-16","LTE","Vodafone","-","279","21320","2025-11-26 11:04:41.91831"
"490","3a0d6425e3f9d60e","2025-11-26 11:04:43.952361","29.9412256","31.0668851","1","30","-110","0","-110","-19","LTE","Vodafone","-","289","65535","2025-11-26 11:04:44.131992"
"491","3a0d6425e3f9d60e","2025-11-26 11:04:45.779986","29.9412256","31.0668851","1","33","-107","0","-107","-15","LTE","Vodafone","-","169","65535","2025-11-26 11:04:45.951684"
"492","3a0d6425e3f9d60e","2025-11-26 11:04:47.809289","29.9412256","31.0668851","1","32","-108","-93","-108","-15","LTE","Vodafone","-","279","21320","2025-11-26 11:04:47.981464"
"493","3a0d6425e3f9d60e","2025-11-26 11:04:49.779305","29.9412256","31.0668851","1","30","-110","0","-110","-19","LTE","Vodafone","-","83","65535","2025-11-26 11:04:49.957319"
"494","3a0d6425e3f9d60e","2025-11-26 11:04:51.776337","29.9412256","31.0668851","2","38","-102","0","-102","-16","LTE","Vodafone","-","83","65535","2025-11-26 11:04:51.969671"
"495","3a0d6425e3f9d60e","2025-11-26 11:04:53.742143","29.9412256","31.0668851","1","30","-110","0","-110","-18","LTE","Vodafone","-","289","65535","2025-11-26 11:04:53.914481"
"496","3a0d6425e3f9d60e","2025-11-26 11:04:55.800013","29.9412256","31.0668851","0","24","-116","-97","-116","-19","LTE","Vodafone","-","289","65535","2025-11-26 11:04:55.97796"
"497","3a0d6425e3f9d60e","2025-11-26 11:04:57.748229","29.9412256","31.0668851","1","27","-113","0","-113","-20","LTE","Vodafone","-","83","65535","2025-11-26 11:04:57.920271"
"498","3a0d6425e3f9d60e","2025-11-26 11:04:59.760519","29.9412256","31.0668851","1","31","-109","-95","-109","-15","LTE","Vodafone","-","279","21320","2025-11-26 11:04:59.933223"
"499","3a0d6425e3f9d60e","2025-11-26 11:05:01.867598","29.9412256","31.0668851","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-26 11:05:02.045498"
"500","3a0d6425e3f9d60e","2025-11-26 11:05:03.798276","29.9412256","31.0668851","1","32","-108","-91","-108","-17","LTE","Vodafone","-","289","65535","2025-11-26 11:05:03.970535"
"501","3a0d6425e3f9d60e","2025-11-26 11:05:05.864023","29.9412256","31.0668851","1","30","-110","-95","-110","-17","LTE","Vodafone","-","289","65535","2025-11-26 11:05:06.038216"
"502","3a0d6425e3f9d60e","2025-11-26 11:05:07.816391","29.9412256","31.0668851","2","35","-105","-83","-105","-18","LTE","Vodafone","-","289","65535","2025-11-26 11:05:07.994513"
"503","3a0d6425e3f9d60e","2025-11-26 11:05:09.784223","29.9412256","31.0668851","1","33","-107","-93","-107","-17","LTE","Vodafone","-","289","65535","2025-11-26 11:05:09.955999"
"504","3a0d6425e3f9d60e","2025-11-26 11:05:11.853696","29.9412256","31.0668851","1","31","-109","-93","-109","-16","LTE","Vodafone","-","289","65535","2025-11-26 11:05:12.025982"
"505","3a0d6425e3f9d60e","2025-11-26 11:05:13.794683","29.9412256","31.0668851","1","27","-113","0","-113","-20","LTE","Vodafone","-","83","65535","2025-11-26 11:05:13.972751"
"506","3a0d6425e3f9d60e","2025-11-26 11:05:15.735157","29.9412256","31.0668851","2","40","-100","-89","-100","-12","LTE","Vodafone","-","279","21320","2025-11-26 11:05:15.906761"
"507","3a0d6425e3f9d60e","2025-11-26 11:05:17.737624","29.9412256","31.0668851","2","40","-100","-85","-100","-16","LTE","Vodafone","-","83","65535","2025-11-26 11:05:17.910278"
"508","3a0d6425e3f9d60e","2025-11-26 11:05:19.749096","29.9412256","31.0668851","1","27","-113","0","-113","-19","LTE","Vodafone","-","18","65535","2025-11-26 11:05:19.927126"
"509","3a0d6425e3f9d60e","2025-11-26 11:05:21.751634","29.9412256","31.0668851","2","38","-102","-83","-102","-17","LTE","Vodafone","-","83","65535","2025-11-26 11:05:21.923234"
"510","3a0d6425e3f9d60e","2025-11-26 11:05:23.781845","29.9412256","31.0668851","2","44","-96","-85","-96","-12","LTE","Vodafone","-","279","21320","2025-11-26 11:05:23.954286"
"511","3a0d6425e3f9d60e","2025-11-26 11:05:25.852423","29.9412256","31.0668851","1","31","-109","0","-109","-17","LTE","Vodafone","-","94","65535","2025-11-26 11:05:26.030538"
"512","3a0d6425e3f9d60e","2025-11-26 11:05:27.79086","29.9412256","31.0668851","2","40","-100","-87","-100","-12","LTE","Vodafone","-","279","21320","2025-11-26 11:05:27.96464"
"513","3a0d6425e3f9d60e","2025-11-26 11:05:29.747553","29.9412256","31.0668851","2","38","-102","-91","-102","-13","LTE","Vodafone","-","279","21320","2025-11-26 11:05:29.966644"
"514","3a0d6425e3f9d60e","2025-11-26 11:05:31.869613","29.9412256","31.0668851","2","39","-101","-89","-101","-13","LTE","Vodafone","-","279","21320","2025-11-26 11:05:32.047954"
"515","3a0d6425e3f9d60e","2025-11-26 11:05:33.783002","29.9405114","31.0668127","1","33","-107","0","-107","-20","LTE","Vodafone","-","83","65535","2025-11-26 11:05:33.978766"
"516","3a0d6425e3f9d60e","2025-11-26 11:05:35.785674","29.9405114","31.0668127","2","35","-105","0","-105","-17","LTE","Vodafone","-","83","65535","2025-11-26 11:05:35.958042"
"517","3a0d6425e3f9d60e","2025-11-26 11:05:37.829603","29.9405114","31.0668127","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-26 11:05:38.00752"
"518","3a0d6425e3f9d60e","2025-11-26 11:05:39.773033","29.9405114","31.0668127","2","35","-105","0","-105","-18","LTE","Vodafone","-","83","65535","2025-11-26 11:05:39.945012"
"519","3a0d6425e3f9d60e","2025-11-26 11:05:41.781787","29.9405114","31.0668127","1","32","-108","0","-108","-18","LTE","Vodafone","-","83","65535","2025-11-26 11:05:41.969361"
"520","3a0d6425e3f9d60e","2025-11-26 11:05:43.857265","29.9405114","31.0668127","2","42","-98","-87","-98","-12","LTE","Vodafone","-","279","21320","2025-11-26 11:05:44.035211"
"521","3a0d6425e3f9d60e","2025-11-26 11:05:45.773191","29.9405114","31.0668127","2","35","-105","0","-105","-20","LTE","Vodafone","-","83","65535","2025-11-26 11:05:45.944624"
"522","3a0d6425e3f9d60e","2025-11-26 11:05:47.806232","29.9405114","31.0668127","1","34","-106","-85","-106","-20","LTE","Vodafone","-","83","65535","2025-11-26 11:05:47.988024"
"523","3a0d6425e3f9d60e","2025-11-26 11:05:49.772948","29.9405114","31.0668127","2","44","-96","-85","-96","-11","LTE","Vodafone","-","279","21320","2025-11-26 11:05:49.951151"
"524","3a0d6425e3f9d60e","2025-11-26 11:05:51.778444","29.9405114","31.0668127","2","42","-98","-89","-98","-10","LTE","Vodafone","-","279","21320","2025-11-26 11:05:51.950073"
"525","3a0d6425e3f9d60e","2025-11-26 11:05:53.785769","29.9405114","31.0668127","1","27","-113","0","-113","-16","LTE","Vodafone","-","289","65535","2025-11-26 11:05:53.958804"
"526","3a0d6425e3f9d60e","2025-11-26 11:05:55.779941","29.9405114","31.0668127","1","30","-110","0","-110","-16","LTE","Vodafone","-","18","65535","2025-11-26 11:05:55.957974"
"527","3a0d6425e3f9d60e","2025-11-26 11:05:57.732623","29.9405114","31.0668127","1","34","-106","0","-106","-17","LTE","Vodafone","-","18","65535","2025-11-26 11:05:57.90937"
"528","3a0d6425e3f9d60e","2025-11-26 11:05:59.784306","29.9405114","31.0668127","1","32","-108","0","-108","-16","LTE","Vodafone","-","18","65535","2025-11-26 11:05:59.956566"
"529","3a0d6425e3f9d60e","2025-11-26 11:06:01.775012","29.9405114","31.0668127","1","33","-107","0","-107","-15","LTE","Vodafone","-","18","65535","2025-11-26 11:06:01.968974"
"530","3a0d6425e3f9d60e","2025-11-26 11:06:03.780264","29.9405114","31.0668127","1","32","-108","0","-108","-15","LTE","Vodafone","-","18","65535","2025-11-26 11:06:03.956655"
"531","3a0d6425e3f9d60e","2025-11-26 11:06:05.750765","29.9405114","31.0668127","1","32","-108","0","-108","-15","LTE","Vodafone","-","18","65535","2025-11-26 11:06:05.923184"
"532","3a0d6425e3f9d60e","2025-11-26 11:06:07.776182","29.9405114","31.0668127","1","26","-114","-97","-114","-19","LTE","Vodafone","-","289","65535","2025-11-26 11:06:07.964439"
"533","3a0d6425e3f9d60e","2025-11-26 11:06:09.788195","29.9405114","31.0668127","1","26","-114","0","-114","-19","LTE","Vodafone","-","289","65535","2025-11-26 11:06:09.959813"
"534","3a0d6425e3f9d60e","2025-11-26 11:06:11.858427","29.9405114","31.0668127","2","35","-105","0","-105","-11","LTE","Vodafone","-","18","65535","2025-11-26 11:06:12.032124"
"535","3a0d6425e3f9d60e","2025-11-26 11:06:13.867351","29.9405114","31.0668127","1","25","-115","0","-115","-20","LTE","Vodafone","-","377","65535","2025-11-26 11:06:14.074497"
"536","3a0d6425e3f9d60e","2025-11-26 11:06:15.785959","29.9405114","31.0668127","2","44","-96","0","-96","-11","LTE","Vodafone","-","18","65535","2025-11-26 11:06:15.958082"
"537","3a0d6425e3f9d60e","2025-11-26 11:06:17.806581","29.9405114","31.0668127","1","30","-110","0","-110","-18","LTE","Vodafone","-","18","65535","2025-11-26 11:06:17.978857"
"538","3a0d6425e3f9d60e","2025-11-26 11:06:19.827032","29.9405114","31.0668127","1","25","-115","0","-115","-19","LTE","Vodafone","-","289","65535","2025-11-26 11:06:20.005098"
"539","3a0d6425e3f9d60e","2025-11-26 11:06:21.948639","29.9405114","31.0668127","1","26","-114","0","-114","-17","LTE","Vodafone","-","18","65535","2025-11-26 11:06:22.120996"
"540","3a0d6425e3f9d60e","2025-11-26 11:06:23.819411","29.9405114","31.0668127","0","22","-118","-99","-118","-17","LTE","Vodafone","-","289","65535","2025-11-26 11:06:23.990662"
"541","3a0d6425e3f9d60e","2025-11-26 11:06:25.800685","29.9405114","31.0668127","0","21","-119","0","-119","-20","LTE","Vodafone","-","103","65535","2025-11-26 11:06:25.984809"
"542","3a0d6425e3f9d60e","2025-11-26 11:06:28.264454","29.9405114","31.0668127","0","22","-118","0","-118","-19","LTE","Vodafone","-","289","65535","2025-11-26 11:06:28.436004"
"543","3a0d6425e3f9d60e","2025-11-26 11:06:29.866822","29.9405114","31.0668127","2","35","-105","-93","-105","-12","LTE","Vodafone","-","18","65535","2025-11-26 11:06:30.038062"
"544","3a0d6425e3f9d60e","2025-11-26 11:06:31.838843","29.9405114","31.0668127","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-26 11:06:32.016824"
"545","3a0d6425e3f9d60e","2025-11-26 11:06:33.844163","29.9405114","31.0668127","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-26 11:06:34.024541"
"546","3a0d6425e3f9d60e","2025-11-26 11:06:35.836406","29.9405114","31.0668127","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-26 11:06:36.007519"
"547","3a0d6425e3f9d60e","2025-11-26 11:06:37.845068","29.9405114","31.0668127","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-26 11:06:38.023281"
"548","3a0d6425e3f9d60e","2025-11-26 11:06:39.811007","29.9405114","31.0668127","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-26 11:06:39.982646"
"549","3a0d6425e3f9d60e","2025-11-26 11:06:42.223863","29.9405114","31.0668127","0","0","0","0","0","0","LTE","Vodafone","-","0","0","2025-11-26 11:06:42.395379"
"550","3a0d6425e3f9d60e","2025-11-26 11:06:44.195737","29.9405114","31.0668127","1","31","-109","0","-109","-19","LTE","Vodafone","-","290","65535","2025-11-26 11:06:44.37429"
"551","3a0d6425e3f9d60e","2025-11-26 11:06:46.106256","29.9405114","31.0668127","1","31","-109","0","-109","-18","LTE","Vodafone","-","103","65535","2025-11-26 11:06:46.277723"
"552","3a0d6425e3f9d60e","2025-11-26 11:06:47.946573","29.9405114","31.0668127","1","33","-107","0","-107","-20","LTE","Vodafone","-","289","65535","2025-11-26 11:06:48.118579"
"553","3a0d6425e3f9d60e","2025-11-26 11:06:49.749724","29.9405114","31.0668127","1","99","0","-113","0","0","LTE","Vodafone","-","289","21320","2025-11-26 11:06:49.927835"
"554","3a0d6425e3f9d60e","2025-11-26 11:06:51.825017","29.9405114","31.0668127","1","33","-107","0","-107","-20","LTE","Vodafone","-","103","65535","2025-11-26 11:06:51.996579"
"555","3a0d6425e3f9d60e","2025-11-26 11:06:53.793265","29.9405114","31.0668127","2","39","-101","-89","-101","-13","LTE","Vodafone","-","289","21320","2025-11-26 11:06:53.964608"
"556","3a0d6425e3f9d60e","2025-11-26 11:06:55.790599","29.9405114","31.0668127","2","38","-102","-89","-102","-12","LTE","Vodafone","-","289","21320","2025-11-26 11:06:55.968732"
"557","3a0d6425e3f9d60e","2025-11-26 11:06:57.78701","29.9405114","31.0668127","1","32","-108","-89","-108","-19","LTE","Vodafone","-","290","65535","2025-11-26 11:06:57.958531"
"558","3a0d6425e3f9d60e","2025-11-26 11:06:59.787701","29.9405114","31.0668127","1","33","-107","0","-107","-19","LTE","Vodafone","-","290","65535","2025-11-26 11:06:59.959177"
"559","3a0d6425e3f9d60e","2025-11-26 11:07:01.771772","29.9405114","31.0668127","2","41","-99","-87","-99","-13","LTE","Vodafone","-","289","21320","2025-11-26 11:07:01.94966"
"560","3a0d6425e3f9d60e","2025-11-26 11:07:03.748594","29.9405114","31.0668127","2","35","-105","0","-105","-17","LTE","Vodafone","-","18","65535","2025-11-26 11:07:03.920111"
"561","3a0d6425e3f9d60e","2025-11-26 11:07:05.820654","29.9405114","31.0668127","1","27","-113","-95","-113","-20","LTE","Vodafone","-","290","65535","2025-11-26 11:07:05.992174"
"562","3a0d6425e3f9d60e","2025-11-26 11:07:07.81326","29.9405114","31.0668127","1","28","-112","0","-112","-19","LTE","Vodafone","-","103","65535","2025-11-26 11:07:07.991327"
"563","3a0d6425e3f9d60e","2025-11-26 11:07:09.795585","29.9405114","31.0668127","1","26","-114","0","-114","-19","LTE","Vodafone","-","419","65535","2025-11-26 11:07:09.970624"
